market,decision_utc,h,target_r,entry,stop,tp,stake,score,post_range_gate,mature,coverage,bars,expected_bars,result,gross_pct,net_pct,gross_r,net_r,mfe_pct,mae_pct,minutes_to_peak,exit_utc,ambiguous_stop_tp,gap_below_stop,captured_positive_upside,net_pnl_guide_eur,fee_plus_slippage_each_side
KMNO-EUR,2026-09-21T09:50:28.328058+00:00,24,1.6,0.030916,0.028836,0.034244,162.06666981192646,7.196,True,True,1.0,287,287,STOP,-6.7279,-7.3785,-1.0,-1.0,4.8939,-8.2029,199.53,2026-09-22T06:00:00+00:00,False,False,0.0,-11.9581,0.0035
KMNO-EUR,2026-09-21T09:50:28.328058+00:00,24,2,0.030916,0.028836,0.035075,162.06666981192646,7.196,True,True,1.0,287,287,STOP,-6.7279,-7.3785,-1.0,-1.0,4.8939,-8.2029,199.53,2026-09-22T06:00:00+00:00,False,False,0.0,-11.9581,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,4,1.4,0.38501,0.36549,0.4123380000000001,208.61390310220003,7.175,True,True,1.0,47,47,TP,7.098,6.3509,1.4,1.1079,12.1789,-0.0026,60.01,2026-09-21T11:00:00+00:00,False,False,0.5828,13.2489,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,4,1.5,0.38501,0.36549,0.41429000000000005,208.61390310220003,7.175,True,True,1.0,47,47,TP,7.605,6.8544,1.5,1.1958,12.1789,-0.0026,60.01,2026-09-21T11:00:00+00:00,False,False,0.6244,14.2992,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,4,1.6,0.38501,0.36549,0.41624200000000006,208.61390310220003,7.175,True,True,1.0,47,47,TP,8.112,7.3579,1.6,1.2836,12.1789,-0.0026,60.01,2026-09-21T11:00:00+00:00,False,False,0.6661,15.3495,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,4,2,0.38501,0.36549,0.42405,208.61390310220003,7.175,True,True,1.0,47,47,TP,10.14,9.3717,2.0,1.6349,12.1789,-0.0026,60.01,2026-09-21T11:00:00+00:00,False,False,0.8326,19.5507,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,12,1.4,0.38501,0.36549,0.4123380000000001,208.61390310220003,7.175,True,True,1.0,143,143,TP,7.098,6.3509,1.4,1.1079,14.2827,-0.0026,685.01,2026-09-21T11:00:00+00:00,False,False,0.497,13.2489,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,12,1.5,0.38501,0.36549,0.41429000000000005,208.61390310220003,7.175,True,True,1.0,143,143,TP,7.605,6.8544,1.5,1.1958,14.2827,-0.0026,685.01,2026-09-21T11:00:00+00:00,False,False,0.5325,14.2992,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,12,1.6,0.38501,0.36549,0.41624200000000006,208.61390310220003,7.175,True,True,1.0,143,143,TP,8.112,7.3579,1.6,1.2836,14.2827,-0.0026,685.01,2026-09-21T11:00:00+00:00,False,False,0.568,15.3495,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,12,2,0.38501,0.36549,0.42405,208.61390310220003,7.175,True,True,1.0,143,143,TP,10.14,9.3717,2.0,1.6349,14.2827,-0.0026,685.01,2026-09-21T11:00:00+00:00,False,False,0.7099,19.5507,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,24,1.4,0.38501,0.36549,0.4123380000000001,208.61390310220003,7.175,True,True,1.0,287,287,TP,7.098,6.3509,1.4,1.1079,21.654,-2.1636,1420.01,2026-09-21T11:00:00+00:00,False,False,0.3278,13.2489,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,24,1.5,0.38501,0.36549,0.41429000000000005,208.61390310220003,7.175,True,True,1.0,287,287,TP,7.605,6.8544,1.5,1.1958,21.654,-2.1636,1420.01,2026-09-21T11:00:00+00:00,False,False,0.3512,14.2992,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,24,1.6,0.38501,0.36549,0.41624200000000006,208.61390310220003,7.175,True,True,1.0,287,287,TP,8.112,7.3579,1.6,1.2836,21.654,-2.1636,1420.01,2026-09-21T11:00:00+00:00,False,False,0.3746,15.3495,0.0035
TREAD-EUR,2026-09-21T10:04:59.447374+00:00,24,2,0.38501,0.36549,0.42405,208.61390310220003,7.175,True,True,1.0,287,287,TP,10.14,9.3717,2.0,1.6349,21.654,-2.1636,1420.01,2026-09-21T11:00:00+00:00,False,False,0.4683,19.5507,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,4,1.4,0.20236,0.187,0.22386400000000004,145.2104796091972,8.492,True,True,1.0,47,47,HORIZON_MARK,2.0014,1.2899,0.2637,0.1566,7.1852,-2.8464,124.21,2026-09-21T14:55:00+00:00,False,False,0.2785,1.873,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,4,1.5,0.20236,0.187,0.22540000000000004,145.2104796091972,8.492,True,True,1.0,47,47,HORIZON_MARK,2.0014,1.2899,0.2637,0.1566,7.1852,-2.8464,124.21,2026-09-21T14:55:00+00:00,False,False,0.2785,1.873,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,4,1.6,0.20236,0.187,0.22693600000000003,145.2104796091972,8.492,True,True,1.0,47,47,HORIZON_MARK,2.0014,1.2899,0.2637,0.1566,7.1852,-2.8464,124.21,2026-09-21T14:55:00+00:00,False,False,0.2785,1.873,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,4,2,0.20236,0.187,0.23308,145.2104796091972,8.492,True,True,1.0,47,47,HORIZON_MARK,2.0014,1.2899,0.2637,0.1566,7.1852,-2.8464,124.21,2026-09-21T14:55:00+00:00,False,False,0.2785,1.873,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,12,1.4,0.20236,0.187,0.22386400000000004,145.2104796091972,8.492,True,True,1.0,143,143,HORIZON_MARK,-2.6339,-3.3131,-0.347,-0.4023,7.1852,-4.8972,124.21,2026-09-21T22:55:00+00:00,False,False,0.0,-4.811,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,12,1.5,0.20236,0.187,0.22540000000000004,145.2104796091972,8.492,True,True,1.0,143,143,HORIZON_MARK,-2.6339,-3.3131,-0.347,-0.4023,7.1852,-4.8972,124.21,2026-09-21T22:55:00+00:00,False,False,0.0,-4.811,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,12,1.6,0.20236,0.187,0.22693600000000003,145.2104796091972,8.492,True,True,1.0,143,143,HORIZON_MARK,-2.6339,-3.3131,-0.347,-0.4023,7.1852,-4.8972,124.21,2026-09-21T22:55:00+00:00,False,False,0.0,-4.811,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,12,2,0.20236,0.187,0.23308,145.2104796091972,8.492,True,True,1.0,143,143,HORIZON_MARK,-2.6339,-3.3131,-0.347,-0.4023,7.1852,-4.8972,124.21,2026-09-21T22:55:00+00:00,False,False,0.0,-4.811,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,24,1.4,0.20236,0.187,0.22386400000000004,145.2104796091972,8.492,True,True,1.0,287,287,HORIZON_MARK,-6.2265,-6.8807,-0.8203,-0.8355,7.1852,-7.2544,124.21,2026-09-22T10:55:00+00:00,False,False,0.0,-9.9914,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,24,1.5,0.20236,0.187,0.22540000000000004,145.2104796091972,8.492,True,True,1.0,287,287,HORIZON_MARK,-6.2265,-6.8807,-0.8203,-0.8355,7.1852,-7.2544,124.21,2026-09-22T10:55:00+00:00,False,False,0.0,-9.9914,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,24,1.6,0.20236,0.187,0.22693600000000003,145.2104796091972,8.492,True,True,1.0,287,287,HORIZON_MARK,-6.2265,-6.8807,-0.8203,-0.8355,7.1852,-7.2544,124.21,2026-09-22T10:55:00+00:00,False,False,0.0,-9.9914,0.0035
ARB-EUR,2026-09-21T10:55:47.244241+00:00,24,2,0.20236,0.187,0.23308,145.2104796091972,8.492,True,True,1.0,287,287,HORIZON_MARK,-6.2265,-6.8807,-0.8203,-0.8355,7.1852,-7.2544,124.21,2026-09-22T10:55:00+00:00,False,False,0.0,-9.9914,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,4,1.4,0.0058365,0.0053955,0.0064538999999999985,145.81771848293448,7.614,True,True,1.0,47,47,HORIZON_MARK,-4.4993,-5.1654,-0.5955,-0.6299,2.8013,-4.5507,0.26,2026-09-21T15:30:00+00:00,False,False,0.0,-7.5321,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,4,1.5,0.0058365,0.0053955,0.006497999999999999,145.81771848293448,7.614,True,True,1.0,47,47,HORIZON_MARK,-4.4993,-5.1654,-0.5955,-0.6299,2.8013,-4.5507,0.26,2026-09-21T15:30:00+00:00,False,False,0.0,-7.5321,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,4,1.6,0.0058365,0.0053955,0.006542099999999999,145.81771848293448,7.614,True,True,1.0,47,47,HORIZON_MARK,-4.4993,-5.1654,-0.5955,-0.6299,2.8013,-4.5507,0.26,2026-09-21T15:30:00+00:00,False,False,0.0,-7.5321,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,4,2,0.0058365,0.0053955,0.0067184,145.81771848293448,7.614,True,True,1.0,47,47,HORIZON_MARK,-4.4993,-5.1654,-0.5955,-0.6299,2.8013,-4.5507,0.26,2026-09-21T15:30:00+00:00,False,False,0.0,-7.5321,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,12,1.4,0.0058365,0.0053955,0.0064538999999999985,145.81771848293448,7.614,True,True,1.0,143,143,HORIZON_MARK,-2.8545,-3.5321,-0.3778,-0.4307,2.8013,-5.5478,0.26,2026-09-21T23:30:00+00:00,False,False,0.0,-5.1504,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,12,1.5,0.0058365,0.0053955,0.006497999999999999,145.81771848293448,7.614,True,True,1.0,143,143,HORIZON_MARK,-2.8545,-3.5321,-0.3778,-0.4307,2.8013,-5.5478,0.26,2026-09-21T23:30:00+00:00,False,False,0.0,-5.1504,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,12,1.6,0.0058365,0.0053955,0.006542099999999999,145.81771848293448,7.614,True,True,1.0,143,143,HORIZON_MARK,-2.8545,-3.5321,-0.3778,-0.4307,2.8013,-5.5478,0.26,2026-09-21T23:30:00+00:00,False,False,0.0,-5.1504,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,12,2,0.0058365,0.0053955,0.0067184,145.81771848293448,7.614,True,True,1.0,143,143,HORIZON_MARK,-2.8545,-3.5321,-0.3778,-0.4307,2.8013,-5.5478,0.26,2026-09-21T23:30:00+00:00,False,False,0.0,-5.1504,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,24,1.4,0.0058365,0.0053955,0.0064538999999999985,145.81771848293448,7.614,True,True,1.0,287,287,STOP,-7.5559,-8.2007,-1.0,-1.0,2.8013,-10.9038,0.26,2026-09-22T04:35:00+00:00,False,False,0.0,-11.9581,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,24,1.5,0.0058365,0.0053955,0.006497999999999999,145.81771848293448,7.614,True,True,1.0,287,287,STOP,-7.5559,-8.2007,-1.0,-1.0,2.8013,-10.9038,0.26,2026-09-22T04:35:00+00:00,False,False,0.0,-11.9581,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,24,1.6,0.0058365,0.0053955,0.006542099999999999,145.81771848293448,7.614,True,True,1.0,287,287,STOP,-7.5559,-8.2007,-1.0,-1.0,2.8013,-10.9038,0.26,2026-09-22T04:35:00+00:00,False,False,0.0,-11.9581,0.0035
G-EUR,2026-09-21T11:34:44.104091+00:00,24,2,0.0058365,0.0053955,0.0067184,145.81771848293448,7.614,True,True,1.0,287,287,STOP,-7.5559,-8.2007,-1.0,-1.0,2.8013,-10.9038,0.26,2026-09-22T04:35:00+00:00,False,False,0.0,-11.9581,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,4,1.4,0.22712,0.20983,0.251326,144.82134643039998,8.413,True,True,1.0,47,47,TP,10.6578,9.8859,1.4,1.1973,14.6178,-7.0183,56.86,2026-09-21T13:05:00+00:00,False,False,0.7291,14.3169,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,4,1.5,0.22712,0.20983,0.253055,144.82134643039998,8.413,True,True,1.0,47,47,TP,11.4191,10.6419,1.5,1.2888,14.6178,-7.0183,56.86,2026-09-21T13:05:00+00:00,False,False,0.7812,15.4117,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,4,1.6,0.22712,0.20983,0.254784,144.82134643039998,8.413,True,True,1.0,47,47,TP,12.1803,11.3978,1.6,1.3804,14.6178,-7.0183,56.86,2026-09-21T13:40:00+00:00,False,False,0.8333,16.5065,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,4,2,0.22712,0.20983,0.2617,144.82134643039998,8.413,True,True,1.0,47,47,HORIZON_MARK,-7.0183,-7.6669,-0.9219,-0.9285,14.6178,-7.0183,56.86,2026-09-21T16:45:00+00:00,False,False,0.0,-11.1033,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,12,1.4,0.22712,0.20983,0.251326,144.82134643039998,8.413,True,True,1.0,143,143,TP,10.6578,9.8859,1.4,1.1973,14.6178,-9.9727,56.86,2026-09-21T13:05:00+00:00,False,False,0.7291,14.3169,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,12,1.5,0.22712,0.20983,0.253055,144.82134643039998,8.413,True,True,1.0,143,143,TP,11.4191,10.6419,1.5,1.2888,14.6178,-9.9727,56.86,2026-09-21T13:05:00+00:00,False,False,0.7812,15.4117,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,12,1.6,0.22712,0.20983,0.254784,144.82134643039998,8.413,True,True,1.0,143,143,TP,12.1803,11.3978,1.6,1.3804,14.6178,-9.9727,56.86,2026-09-21T13:40:00+00:00,False,False,0.8333,16.5065,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,12,2,0.22712,0.20983,0.2617,144.82134643039998,8.413,True,True,1.0,143,143,STOP,-7.6127,-8.2572,-1.0,-1.0,14.6178,-9.9727,56.86,2026-09-21T17:10:00+00:00,False,False,0.0,-11.9581,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,24,1.4,0.22712,0.20983,0.251326,144.82134643039998,8.413,True,True,1.0,287,287,TP,10.6578,9.8859,1.4,1.1973,14.6178,-13.8517,56.86,2026-09-21T13:05:00+00:00,False,False,0.7291,14.3169,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,24,1.5,0.22712,0.20983,0.253055,144.82134643039998,8.413,True,True,1.0,287,287,TP,11.4191,10.6419,1.5,1.2888,14.6178,-13.8517,56.86,2026-09-21T13:05:00+00:00,False,False,0.7812,15.4117,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,24,1.6,0.22712,0.20983,0.254784,144.82134643039998,8.413,True,True,1.0,287,287,TP,12.1803,11.3978,1.6,1.3804,14.6178,-13.8517,56.86,2026-09-21T13:40:00+00:00,False,False,0.8333,16.5065,0.0035
PROVE-EUR,2026-09-21T12:48:08.606250+00:00,24,2,0.22712,0.20983,0.2617,144.82134643039998,8.413,True,True,1.0,287,287,STOP,-7.6127,-8.2572,-1.0,-1.0,14.6178,-13.8517,56.86,2026-09-21T17:10:00+00:00,False,False,0.0,-11.9581,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,4,1.4,0.068052,0.064349,0.0732362,196.0021386588,6.767,True,True,1.0,47,47,TP,7.618,6.8673,1.4,1.1256,9.0166,-1.9897,77.74,2026-09-21T14:40:00+00:00,False,False,0.8449,13.4601,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,4,1.5,0.068052,0.064349,0.07360649999999999,196.0021386588,6.767,True,True,1.0,47,47,TP,8.1621,7.4076,1.5,1.2142,9.0166,-1.9897,77.74,2026-09-21T14:40:00+00:00,False,False,0.9052,14.5191,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,4,1.6,0.068052,0.064349,0.0739768,196.0021386588,6.767,True,True,1.0,47,47,TP,8.7063,7.948,1.6,1.3027,9.0166,-1.9897,77.74,2026-09-21T14:40:00+00:00,False,False,0.9656,15.5782,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,4,2,0.068052,0.064349,0.075458,196.0021386588,6.767,True,True,1.0,47,47,HORIZON_MARK,-0.2292,-0.9252,-0.0421,-0.1516,9.0166,-1.9897,77.74,2026-09-21T17:20:00+00:00,False,False,0.0,-1.8134,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,12,1.4,0.068052,0.064349,0.0732362,196.0021386588,6.767,True,True,1.0,143,143,TP,7.618,6.8673,1.4,1.1256,9.0166,-1.9897,77.74,2026-09-21T14:40:00+00:00,False,False,0.8449,13.4601,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,12,1.5,0.068052,0.064349,0.07360649999999999,196.0021386588,6.767,True,True,1.0,143,143,TP,8.1621,7.4076,1.5,1.2142,9.0166,-1.9897,77.74,2026-09-21T14:40:00+00:00,False,False,0.9052,14.5191,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,12,1.6,0.068052,0.064349,0.0739768,196.0021386588,6.767,True,True,1.0,143,143,TP,8.7063,7.948,1.6,1.3027,9.0166,-1.9897,77.74,2026-09-21T14:40:00+00:00,False,False,0.9656,15.5782,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,12,2,0.068052,0.064349,0.075458,196.0021386588,6.767,True,True,1.0,143,143,HORIZON_MARK,3.3298,2.609,0.6119,0.4276,9.0166,-1.9897,77.74,2026-09-22T01:20:00+00:00,False,False,0.3693,5.1137,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,24,1.4,0.068052,0.064349,0.0732362,196.0021386588,6.767,True,True,1.0,287,287,TP,7.618,6.8673,1.4,1.1256,9.0166,-1.9897,77.74,2026-09-21T14:40:00+00:00,False,False,0.8449,13.4601,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,24,1.5,0.068052,0.064349,0.07360649999999999,196.0021386588,6.767,True,True,1.0,287,287,TP,8.1621,7.4076,1.5,1.2142,9.0166,-1.9897,77.74,2026-09-21T14:40:00+00:00,False,False,0.9052,14.5191,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,24,1.6,0.068052,0.064349,0.0739768,196.0021386588,6.767,True,True,1.0,287,287,TP,8.7063,7.948,1.6,1.3027,9.0166,-1.9897,77.74,2026-09-21T14:40:00+00:00,False,False,0.9656,15.5782,0.0035
C-EUR,2026-09-21T13:22:15.309829+00:00,24,2,0.068052,0.064349,0.075458,196.0021386588,6.767,True,True,1.0,287,287,HORIZON_MARK,4.4775,3.7487,0.8228,0.6144,9.0166,-1.9897,77.74,2026-09-22T13:20:00+00:00,False,False,0.4966,7.3475,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,4,1.4,0.0031493,0.0029679,0.00340326,186.33973811529998,6.636,True,True,1.0,47,47,TP,8.064,7.3102,1.4,1.1391,9.8657,-10.4849,33.66,2026-09-21T14:25:00+00:00,False,False,0.8174,13.6218,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,4,1.5,0.0031493,0.0029679,0.0034214,186.33973811529998,6.636,True,True,1.0,47,47,TP,8.64,7.8822,1.5,1.2283,9.8657,-10.4849,33.66,2026-09-21T14:30:00+00:00,False,False,0.8758,14.6876,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,4,1.6,0.0031493,0.0029679,0.0034395399999999996,186.33973811529998,6.636,True,True,1.0,47,47,TP,9.216,8.4542,1.6,1.3174,9.8657,-10.4849,33.66,2026-09-21T14:30:00+00:00,False,False,0.9341,15.7535,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,4,2,0.0031493,0.0029679,0.003512,186.33973811529998,6.636,True,True,1.0,47,47,STOP,-5.76,-6.4174,-1.0,-1.0,9.8657,-10.4849,33.66,2026-09-21T16:40:00+00:00,False,False,0.0,-11.9581,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,12,1.4,0.0031493,0.0029679,0.00340326,186.33973811529998,6.636,True,True,1.0,143,143,TP,8.064,7.3102,1.4,1.1391,9.8657,-12.8441,33.66,2026-09-21T14:25:00+00:00,False,False,0.8174,13.6218,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,12,1.5,0.0031493,0.0029679,0.0034214,186.33973811529998,6.636,True,True,1.0,143,143,TP,8.64,7.8822,1.5,1.2283,9.8657,-12.8441,33.66,2026-09-21T14:30:00+00:00,False,False,0.8758,14.6876,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,12,1.6,0.0031493,0.0029679,0.0034395399999999996,186.33973811529998,6.636,True,True,1.0,143,143,TP,9.216,8.4542,1.6,1.3174,9.8657,-12.8441,33.66,2026-09-21T14:30:00+00:00,False,False,0.9341,15.7535,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,12,2,0.0031493,0.0029679,0.003512,186.33973811529998,6.636,True,True,1.0,143,143,STOP,-5.76,-6.4174,-1.0,-1.0,9.8657,-12.8441,33.66,2026-09-21T16:40:00+00:00,False,False,0.0,-11.9581,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,24,1.4,0.0031493,0.0029679,0.00340326,186.33973811529998,6.636,True,True,1.0,287,287,TP,8.064,7.3102,1.4,1.1391,9.8657,-14.7398,33.66,2026-09-21T14:25:00+00:00,False,False,0.8174,13.6218,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,24,1.5,0.0031493,0.0029679,0.0034214,186.33973811529998,6.636,True,True,1.0,287,287,TP,8.64,7.8822,1.5,1.2283,9.8657,-14.7398,33.66,2026-09-21T14:30:00+00:00,False,False,0.8758,14.6876,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,24,1.6,0.0031493,0.0029679,0.0034395399999999996,186.33973811529998,6.636,True,True,1.0,287,287,TP,9.216,8.4542,1.6,1.3174,9.8657,-14.7398,33.66,2026-09-21T14:30:00+00:00,False,False,0.9341,15.7535,0.0035
CELR-EUR,2026-09-21T13:56:20.167155+00:00,24,2,0.0031493,0.0029679,0.003512,186.33973811529998,6.636,True,True,1.0,287,287,STOP,-5.76,-6.4174,-1.0,-1.0,9.8657,-14.7398,33.66,2026-09-21T16:40:00+00:00,False,False,0.0,-11.9581,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,4,1.4,0.1525,0.14572,0.161992,233.902581490525,8.5,True,True,1.0,47,47,HORIZON_MARK,0.3279,-0.372,0.0737,-0.0728,3.1803,-1.2066,134.88,2026-09-21T19:25:00+00:00,False,False,0.1031,-0.8701,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,4,1.5,0.1525,0.14572,0.16267,233.902581490525,8.5,True,True,1.0,47,47,HORIZON_MARK,0.3279,-0.372,0.0737,-0.0728,3.1803,-1.2066,134.88,2026-09-21T19:25:00+00:00,False,False,0.1031,-0.8701,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,4,1.6,0.1525,0.14572,0.16334800000000002,233.902581490525,8.5,True,True,1.0,47,47,HORIZON_MARK,0.3279,-0.372,0.0737,-0.0728,3.1803,-1.2066,134.88,2026-09-21T19:25:00+00:00,False,False,0.1031,-0.8701,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,4,2,0.1525,0.14572,0.16606,233.902581490525,8.5,True,True,1.0,47,47,HORIZON_MARK,0.3279,-0.372,0.0737,-0.0728,3.1803,-1.2066,134.88,2026-09-21T19:25:00+00:00,False,False,0.1031,-0.8701,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,12,1.4,0.1525,0.14572,0.161992,233.902581490525,8.5,True,True,1.0,143,143,HORIZON_MARK,-0.2557,-0.9515,-0.0575,-0.1861,3.1803,-2.5967,134.88,2026-09-22T03:25:00+00:00,False,False,0.0,-2.2256,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,12,1.5,0.1525,0.14572,0.16267,233.902581490525,8.5,True,True,1.0,143,143,HORIZON_MARK,-0.2557,-0.9515,-0.0575,-0.1861,3.1803,-2.5967,134.88,2026-09-22T03:25:00+00:00,False,False,0.0,-2.2256,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,12,1.6,0.1525,0.14572,0.16334800000000002,233.902581490525,8.5,True,True,1.0,143,143,HORIZON_MARK,-0.2557,-0.9515,-0.0575,-0.1861,3.1803,-2.5967,134.88,2026-09-22T03:25:00+00:00,False,False,0.0,-2.2256,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,12,2,0.1525,0.14572,0.16606,233.902581490525,8.5,True,True,1.0,143,143,HORIZON_MARK,-0.2557,-0.9515,-0.0575,-0.1861,3.1803,-2.5967,134.88,2026-09-22T03:25:00+00:00,False,False,0.0,-2.2256,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,24,1.4,0.1525,0.14572,0.161992,233.902581490525,8.5,True,True,1.0,287,287,STOP,-4.4459,-5.1124,-1.0,-1.0,3.1803,-4.6295,134.88,2026-09-22T14:35:00+00:00,False,True,0.0,-11.9581,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,24,1.5,0.1525,0.14572,0.16267,233.902581490525,8.5,True,True,1.0,287,287,STOP,-4.4459,-5.1124,-1.0,-1.0,3.1803,-4.6295,134.88,2026-09-22T14:35:00+00:00,False,True,0.0,-11.9581,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,24,1.6,0.1525,0.14572,0.16334800000000002,233.902581490525,8.5,True,True,1.0,287,287,STOP,-4.4459,-5.1124,-1.0,-1.0,3.1803,-4.6295,134.88,2026-09-22T14:35:00+00:00,False,True,0.0,-11.9581,0.0035
ACE-EUR,2026-09-21T15:25:07.241948+00:00,24,2,0.1525,0.14572,0.16606,233.902581490525,8.5,True,True,1.0,287,287,STOP,-4.4459,-5.1124,-1.0,-1.0,3.1803,-4.6295,134.88,2026-09-22T14:35:00+00:00,False,True,0.0,-11.9581,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,4,1.4,0.243967,0.226338,0.2686476,151.8855349253,9.71,True,True,1.0,47,47,HORIZON_MARK,-4.9285,-5.5917,-0.6821,-0.7102,4.5223,-5.4823,9.61,2026-09-21T20:35:00+00:00,False,False,0.0,-8.493,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,4,1.5,0.243967,0.226338,0.27041049999999994,151.8855349253,9.71,True,True,1.0,47,47,HORIZON_MARK,-4.9285,-5.5917,-0.6821,-0.7102,4.5223,-5.4823,9.61,2026-09-21T20:35:00+00:00,False,False,0.0,-8.493,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,4,1.6,0.243967,0.226338,0.27217339999999995,151.8855349253,9.71,True,True,1.0,47,47,HORIZON_MARK,-4.9285,-5.5917,-0.6821,-0.7102,4.5223,-5.4823,9.61,2026-09-21T20:35:00+00:00,False,False,0.0,-8.493,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,4,2,0.243967,0.226338,0.279224,151.8855349253,9.71,True,True,1.0,47,47,HORIZON_MARK,-4.9285,-5.5917,-0.6821,-0.7102,4.5223,-5.4823,9.61,2026-09-21T20:35:00+00:00,False,False,0.0,-8.493,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,12,1.4,0.243967,0.226338,0.2686476,151.8855349253,9.71,True,True,1.0,143,143,STOP,-7.226,-7.8731,-1.0,-1.0,4.5223,-7.7515,9.61,2026-09-22T03:00:00+00:00,False,True,0.0,-11.9581,0.0035
